site,date,non.salad,salad,salad.ratio,Total.meals,Product.source,Florida,FTS,Other.Source,FTS.Florida,FTS.Start,White,Black,Hispanic,Asian,Other,Asian.Other,Total,Offerd.BC,Offered.Salad,Offered.Mexican,Offered.Pizza,Offered.Sandwich,Offered.HB,Offered.Italian,Offered.Other,Mandarin,Chef ,Taco,Chicken.Chop,Fajita,Chicken.Tender,Salad.LO ,Chicken.Smacker,Total Students,Free Lunch,Reduced Lunch,Free,Reduced,Paid
Terwilliger,5/12/2016,529,10,0.0186,539,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/13/2016,534,5,0.0093,539,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/16/2016,430,10,0.0227,440,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/18/2016,528,10,0.0186,538,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/19/2016,487,10,0.0201,497,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/20/2016,261,5,0.0188,266,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/23/2016,507,10,0.0193,517,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/25/2016,508,10,0.0193,518,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/26/2016,507,10,0.0193,517,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,680,496,11,0.729411765,0.016176471,0.254411765
Terwilliger,5/27/2016,507,10,0.0193,517,2,0,1,0,1,1,21.8,53.9,12.5,0,10.8,10.8,99,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,680,496,11,0.729411765,0.016176471,0.254411765
Williams,12/2/2015,388,12,0.03,400,3,1,0,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/4/2015,350,45,0.1139,395,3,1,0,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/7/2015,374,2,0.0053,376,3,1,0,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/9/2015,450,2,0.0044,452,3,1,0,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/11/2015,450,50,0.1,500,3,1,0,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/14/2015,408,3,0.0073,411,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/15/2015,339,8,0.0231,347,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/16/2015,439,1,0.0023,440,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,12/18/2015,374,10,0.026,384,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/7/2016,375,4,0.0106,379,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/9/2016,441,8,0.0178,449,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/14/2016,403,0,0,403,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/15/2016,443,1,0.0023,444,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/16/2016,420,11,0.0255,431,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/28/2016,400,2,0.005,402,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,3/30/2016,443,2,0.0045,445,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/4/2016,420,2,0.0047,422,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/5/2016,426,6,0.0139,432,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/6/2016,447,2,0.0045,449,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/11/2016,421,1,0.0024,422,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/12/2016,463,2,0.0043,465,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/13/2016,489,3,0.0061,492,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/15/2016,477,1,0.0021,478,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/26/2016,439,3,0.0068,442,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/28/2016,440,4,0.009,444,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,4/29/2016,390,1,0.0026,391,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/9/2016,356,2,0.0056,358,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/11/2016,486,4,0.0082,490,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/13/2016,403,4,0.0098,407,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/16/2016,384,5,0.0129,389,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/19/2016,471,3,0.0063,474,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/20/2016,385,2,0.0052,387,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/23/2016,419,6,0.0141,425,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,628,435,3,0.692675159,0.00477707,0.302547771
Williams,5/26/2016,451,0,0,451,2,0,1,0,1,1,11,73.1,2.8,9.2,3.7,12.9,99.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,628,435,3,0.692675159,0.00477707,0.302547771
